date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
09:51:33	20888/20888	---M--	200	added ('OK')	image/jpeg	date:Mon,%2010%20Oct%202016%2020:52:42%20GMT	http://byrushan.com/projects/ma/1-7-1/jquery/light/img/demo/profile-pics/2.jpg	/var/www/html/materail/byrushan.com/projects/ma/1-7-1/jquery/light/img/demo/profile-pics/2.jpg	(from http://byrushan.com/projects/ma/1-7-1/jquery/light/)
09:51:33	50779/50779	---MCZ	200	added ('OK')	text/html	date:Mon,%2010%20Oct%202016%2020:52:43%20GMT	http://byrushan.com/projects/ma/1-7-1/jquery/light/dashboards/school.html	/var/www/html/materail/byrushan.com/projects/ma/1-7-1/jquery/light/dashboards/school.html	(from http://byrushan.com/projects/ma/1-7-1/jquery/light/)
09:51:33	62173/62173	---MCZ	200	added ('OK')	text/html	date:Mon,%2010%20Oct%202016%2020:52:32%20GMT	http://byrushan.com/projects/ma/1-7-1/jquery/light/textual-menu.html	/var/www/html/materail/byrushan.com/projects/ma/1-7-1/jquery/light/textual-menu.html	(from http://byrushan.com/projects/ma/1-7-1/jquery/light/)
09:51:34	70848/70848	---MCZ	200	added ('OK')	text/html	date:Mon,%2010%20Oct%202016%2020:52:43%20GMT	http://byrushan.com/projects/ma/1-7-1/jquery/light/image-logo.html	/var/www/html/materail/byrushan.com/projects/ma/1-7-1/jquery/light/image-logo.html	(from http://byrushan.com/projects/ma/1-7-1/jquery/light/)
09:51:34	19370/19370	---M--	200	added ('OK')	image/jpeg	date:Mon,%2010%20Oct%202016%2020:52:42%20GMT	http://byrushan.com/projects/ma/1-7-1/jquery/light/img/demo/profile-pics/4.jpg	/var/www/html/materail/byrushan.com/projects/ma/1-7-1/jquery/light/img/demo/profile-pics/4.jpg	(from http://byrushan.com/projects/ma/1-7-1/jquery/light/)
09:51:34	71000/71000	---MCZ	200	added ('OK')	text/html	date:Mon,%2010%20Oct%202016%2020:52:43%20GMT	http://byrushan.com/projects/ma/1-7-1/jquery/light/top-mainmenu.html	/var/www/html/materail/byrushan.com/projects/ma/1-7-1/jquery/light/top-mainmenu.html	(from http://byrushan.com/projects/ma/1-7-1/jquery/light/)
09:51:34	61597/61597	---MCZ	200	added ('OK')	text/html	date:Mon,%2010%20Oct%202016%2020:52:42%20GMT	http://byrushan.com/projects/ma/1-7-1/jquery/light/typography.html	/var/www/html/materail/byrushan.com/projects/ma/1-7-1/jquery/light/typography.html	(from http://byrushan.com/projects/ma/1-7-1/jquery/light/)
09:51:35	67173/67173	---MCZ	200	added ('OK')	text/html	date:Mon,%2010%20Oct%202016%2020:52:43%20GMT	http://byrushan.com/projects/ma/1-7-1/jquery/light/widget-templates.html	/var/www/html/materail/byrushan.com/projects/ma/1-7-1/jquery/light/widget-templates.html	(from http://byrushan.com/projects/ma/1-7-1/jquery/light/)
09:51:35	77495/77495	---MCZ	200	added ('OK')	text/html	date:Mon,%2010%20Oct%202016%2020:52:32%20GMT	http://byrushan.com/projects/ma/1-7-1/jquery/light/widgets.html	/var/www/html/materail/byrushan.com/projects/ma/1-7-1/jquery/light/widgets.html	(from http://byrushan.com/projects/ma/1-7-1/jquery/light/)
09:51:36	57952/57952	---MCZ	200	added ('OK')	text/html	date:Mon,%2010%20Oct%202016%2020:52:32%20GMT	http://byrushan.com/projects/ma/1-7-1/jquery/light/tables.html	/var/www/html/materail/byrushan.com/projects/ma/1-7-1/jquery/light/tables.html	(from http://byrushan.com/projects/ma/1-7-1/jquery/light/)
09:51:36	61929/61929	---MCZ	200	added ('OK')	text/html	date:Mon,%2010%20Oct%202016%2020:52:32%20GMT	http://byrushan.com/projects/ma/1-7-1/jquery/light/data-tables.html	/var/www/html/materail/byrushan.com/projects/ma/1-7-1/jquery/light/data-tables.html	(from http://byrushan.com/projects/ma/1-7-1/jquery/light/)
09:51:36	53540/53540	---MCZ	200	added ('OK')	text/html	date:Mon,%2010%20Oct%202016%2020:52:43%20GMT	http://byrushan.com/projects/ma/1-7-1/jquery/light/form-elements.html	/var/www/html/materail/byrushan.com/projects/ma/1-7-1/jquery/light/form-elements.html	(from http://byrushan.com/projects/ma/1-7-1/jquery/light/)
09:51:36	90523/90523	---MCZ	200	added ('OK')	text/html	date:Mon,%2010%20Oct%202016%2020:52:43%20GMT	http://byrushan.com/projects/ma/1-7-1/jquery/light/form-components.html	/var/www/html/materail/byrushan.com/projects/ma/1-7-1/jquery/light/form-components.html	(from http://byrushan.com/projects/ma/1-7-1/jquery/light/)
09:51:37	47575/47575	---MCZ	200	added ('OK')	text/html	date:Mon,%2010%20Oct%202016%2020:52:43%20GMT	http://byrushan.com/projects/ma/1-7-1/jquery/light/form-examples.html	/var/www/html/materail/byrushan.com/projects/ma/1-7-1/jquery/light/form-examples.html	(from http://byrushan.com/projects/ma/1-7-1/jquery/light/)
09:51:37	42298/42298	---MCZ	200	added ('OK')	text/html	date:Mon,%2010%20Oct%202016%2020:52:32%20GMT	http://byrushan.com/projects/ma/1-7-1/jquery/light/form-validations.html	/var/www/html/materail/byrushan.com/projects/ma/1-7-1/jquery/light/form-validations.html	(from http://byrushan.com/projects/ma/1-7-1/jquery/light/)
09:51:37	46718/46718	---MCZ	200	added ('OK')	text/html	date:Mon,%2010%20Oct%202016%2020:52:42%20GMT	http://byrushan.com/projects/ma/1-7-1/jquery/light/colors.html	/var/www/html/materail/byrushan.com/projects/ma/1-7-1/jquery/light/colors.html	(from http://byrushan.com/projects/ma/1-7-1/jquery/light/)
09:51:37	60052/60052	---MCZ	200	added ('OK')	text/html	date:Mon,%2010%20Oct%202016%2020:52:32%20GMT	http://byrushan.com/projects/ma/1-7-1/jquery/light/animations.html	/var/www/html/materail/byrushan.com/projects/ma/1-7-1/jquery/light/animations.html	(from http://byrushan.com/projects/ma/1-7-1/jquery/light/)
09:51:38	66459/66459	---MCZ	200	added ('OK')	text/html	date:Mon,%2010%20Oct%202016%2020:52:43%20GMT	http://byrushan.com/projects/ma/1-7-1/jquery/light/buttons.html	/var/www/html/materail/byrushan.com/projects/ma/1-7-1/jquery/light/buttons.html	(from http://byrushan.com/projects/ma/1-7-1/jquery/light/)
09:51:39	186148/186148	---MCZ	200	added ('OK')	text/html	date:Mon,%2010%20Oct%202016%2020:52:32%20GMT	http://byrushan.com/projects/ma/1-7-1/jquery/light/icons.html	/var/www/html/materail/byrushan.com/projects/ma/1-7-1/jquery/light/icons.html	(from http://byrushan.com/projects/ma/1-7-1/jquery/light/)
09:51:39	42189/42189	---MCZ	200	added ('OK')	text/html	date:Mon,%2010%20Oct%202016%2020:52:32%20GMT	http://byrushan.com/projects/ma/1-7-1/jquery/light/alerts.html	/var/www/html/materail/byrushan.com/projects/ma/1-7-1/jquery/light/alerts.html	(from http://byrushan.com/projects/ma/1-7-1/jquery/light/)
09:51:39	41140/41140	---MCZ	200	added ('OK')	text/html	date:Mon,%2010%20Oct%202016%2020:52:32%20GMT	http://byrushan.com/projects/ma/1-7-1/jquery/light/preloaders.html	/var/www/html/materail/byrushan.com/projects/ma/1-7-1/jquery/light/preloaders.html	(from http://byrushan.com/projects/ma/1-7-1/jquery/light/)
09:51:40	53332/53332	---MCZ	200	added ('OK')	text/html	date:Mon,%2010%20Oct%202016%2020:52:43%20GMT	http://byrushan.com/projects/ma/1-7-1/jquery/light/notification-dialog.html	/var/www/html/materail/byrushan.com/projects/ma/1-7-1/jquery/light/notification-dialog.html	(from http://byrushan.com/projects/ma/1-7-1/jquery/light/)
09:51:40	57487/57487	---MCZ	200	added ('OK')	text/html	date:Mon,%2010%20Oct%202016%2020:52:42%20GMT	http://byrushan.com/projects/ma/1-7-1/jquery/light/media.html	/var/www/html/materail/byrushan.com/projects/ma/1-7-1/jquery/light/media.html	(from http://byrushan.com/projects/ma/1-7-1/jquery/light/)
09:51:41	181626/181626	---MCZ	200	added ('OK')	text/html	date:Mon,%2010%20Oct%202016%2020:52:43%20GMT	http://byrushan.com/projects/ma/1-7-1/jquery/light/components.html	/var/www/html/materail/byrushan.com/projects/ma/1-7-1/jquery/light/components.html	(from http://byrushan.com/projects/ma/1-7-1/jquery/light/)
09:51:41	51450/51450	---MCZ	200	added ('OK')	text/html	date:Mon,%2010%20Oct%202016%2020:52:32%20GMT	http://byrushan.com/projects/ma/1-7-1/jquery/light/other-components.html	/var/www/html/materail/byrushan.com/projects/ma/1-7-1/jquery/light/other-components.html	(from http://byrushan.com/projects/ma/1-7-1/jquery/light/)
09:51:41	45132/45132	---MCZ	200	added ('OK')	text/html	date:Mon,%2010%20Oct%202016%2020:52:32%20GMT	http://byrushan.com/projects/ma/1-7-1/jquery/light/flot-charts.html	/var/www/html/materail/byrushan.com/projects/ma/1-7-1/jquery/light/flot-charts.html	(from http://byrushan.com/projects/ma/1-7-1/jquery/light/)
09:51:41	45331/45331	---MCZ	200	added ('OK')	text/html	date:Mon,%2010%20Oct%202016%2020:52:32%20GMT	http://byrushan.com/projects/ma/1-7-1/jquery/light/other-charts.html	/var/www/html/materail/byrushan.com/projects/ma/1-7-1/jquery/light/other-charts.html	(from http://byrushan.com/projects/ma/1-7-1/jquery/light/)
09:51:42	45927/45927	---MCZ	200	added ('OK')	text/html	date:Mon,%2010%20Oct%202016%2020:52:32%20GMT	http://byrushan.com/projects/ma/1-7-1/jquery/light/maps.html	/var/www/html/materail/byrushan.com/projects/ma/1-7-1/jquery/light/maps.html	(from http://byrushan.com/projects/ma/1-7-1/jquery/light/)
09:51:42	57809/57809	---MCZ	200	added ('OK')	text/html	date:Mon,%2010%20Oct%202016%2020:52:43%20GMT	http://byrushan.com/projects/ma/1-7-1/jquery/light/calendar.html	/var/www/html/materail/byrushan.com/projects/ma/1-7-1/jquery/light/calendar.html	(from http://byrushan.com/projects/ma/1-7-1/jquery/light/)
09:51:42	56208/56208	---MCZ	200	added ('OK')	text/html	date:Mon,%2010%20Oct%202016%2020:52:43%20GMT	http://byrushan.com/projects/ma/1-7-1/jquery/light/photos.html	/var/www/html/materail/byrushan.com/projects/ma/1-7-1/jquery/light/photos.html	(from http://byrushan.com/projects/ma/1-7-1/jquery/light/)
09:51:43	67301/67301	---MCZ	200	added ('OK')	text/html	date:Mon,%2010%20Oct%202016%2020:52:32%20GMT	http://byrushan.com/projects/ma/1-7-1/jquery/light/photo-timeline.html	/var/www/html/materail/byrushan.com/projects/ma/1-7-1/jquery/light/photo-timeline.html	(from http://byrushan.com/projects/ma/1-7-1/jquery/light/)
09:51:43	56377/56377	---MCZ	200	added ('OK')	text/html	date:Mon,%2010%20Oct%202016%2020:52:42%20GMT	http://byrushan.com/projects/ma/1-7-1/jquery/light/generic-classes.html	/var/www/html/materail/byrushan.com/projects/ma/1-7-1/jquery/light/generic-classes.html	(from http://byrushan.com/projects/ma/1-7-1/jquery/light/)
09:51:43	58685/58685	---MCZ	200	added ('OK')	text/html	date:Mon,%2010%20Oct%202016%2020:52:42%20GMT	http://byrushan.com/projects/ma/1-7-1/jquery/light/list-view.html	/var/www/html/materail/byrushan.com/projects/ma/1-7-1/jquery/light/list-view.html	(from http://byrushan.com/projects/ma/1-7-1/jquery/light/)
09:51:44	47442/47442	---MCZ	200	added ('OK')	text/html	date:Mon,%2010%20Oct%202016%2020:52:42%20GMT	http://byrushan.com/projects/ma/1-7-1/jquery/light/messages.html	/var/www/html/materail/byrushan.com/projects/ma/1-7-1/jquery/light/messages.html	(from http://byrushan.com/projects/ma/1-7-1/jquery/light/)
09:51:44	40985/40985	---MCZ	200	added ('OK')	text/html	date:Mon,%2010%20Oct%202016%2020:52:42%20GMT	http://byrushan.com/projects/ma/1-7-1/jquery/light/pricing-table.html	/var/www/html/materail/byrushan.com/projects/ma/1-7-1/jquery/light/pricing-table.html	(from http://byrushan.com/projects/ma/1-7-1/jquery/light/)
09:51:44	68209/68209	---MCZ	200	added ('OK')	text/html	date:Mon,%2010%20Oct%202016%2020:52:43%20GMT	http://byrushan.com/projects/ma/1-7-1/jquery/light/contacts.html	/var/www/html/materail/byrushan.com/projects/ma/1-7-1/jquery/light/contacts.html	(from http://byrushan.com/projects/ma/1-7-1/jquery/light/)
09:51:45	102819/102819	---MCZ	200	added ('OK')	text/html	date:Mon,%2010%20Oct%202016%2020:52:43%20GMT	http://byrushan.com/projects/ma/1-7-1/jquery/light/wall.html	/var/www/html/materail/byrushan.com/projects/ma/1-7-1/jquery/light/wall.html	(from http://byrushan.com/projects/ma/1-7-1/jquery/light/)
09:51:45	46217/46217	---MCZ	200	added ('OK')	text/html	date:Mon,%2010%20Oct%202016%2020:52:43%20GMT	http://byrushan.com/projects/ma/1-7-1/jquery/light/invoice.html	/var/www/html/materail/byrushan.com/projects/ma/1-7-1/jquery/light/invoice.html	(from http://byrushan.com/projects/ma/1-7-1/jquery/light/)
09:51:45	7828/7828	---MCZ	200	added ('OK')	text/html	date:Mon,%2010%20Oct%202016%2020:52:43%20GMT	http://byrushan.com/projects/ma/1-7-1/jquery/light/login.html	/var/www/html/materail/byrushan.com/projects/ma/1-7-1/jquery/light/login.html	(from http://byrushan.com/projects/ma/1-7-1/jquery/light/)
09:51:45	3866/3866	---MCZ	200	added ('OK')	text/html	date:Mon,%2010%20Oct%202016%2020:52:43%20GMT	http://byrushan.com/projects/ma/1-7-1/jquery/light/lockscreen.html	/var/www/html/materail/byrushan.com/projects/ma/1-7-1/jquery/light/lockscreen.html	(from http://byrushan.com/projects/ma/1-7-1/jquery/light/)
09:51:45	3163/3163	---MCZ	200	added ('OK')	text/html	date:Mon,%2010%20Oct%202016%2020:52:42%20GMT	http://byrushan.com/projects/ma/1-7-1/jquery/light/404.html	/var/www/html/materail/byrushan.com/projects/ma/1-7-1/jquery/light/404.html	(from http://byrushan.com/projects/ma/1-7-1/jquery/light/)
